id,BOROUGH,ADDRESS,ZIP CODE,SALE PRICE,SALE DATE,lat,long,returned_street_name,returned_zip_code
6151,4,13-46 DAVIES ROAD,11691,225000,3/9/17,40.59982664,-73.74809962,DAVIES ROAD,11691
6180,4,2368 MOTT AVENUE,11691,500000,3/9/17,40.60676622,-73.76129068,MOTT AVENUE,11691
6235,4,311 BEACH 31 STREET,11691,359974,3/9/17,40.59613874,-73.76414814,BEACH 31 STREET,11691
6237,4,27-12 SEAGIRT BOULEVARD,11691,432600,3/9/17,40.59637641,-73.76094613,SEAGIRT BOULEVARD,11691
7606,4,149-64 BEECH AVENUE,11355,1527375,3/9/17,40.75914877,-73.81195129,BEECH AVENUE,11355
10081,4,141-01 70 ROAD,11367,915000,3/9/17,40.72835324,-73.82452546,70 ROAD,11367
12938,4,183-16 ELMIRA AVENUE,11412,450000,3/9/17,40.70141473,-73.77205632,ELMIRA AVENUE,11412
13035,4,211-71 JAMAICA AVENUE,11428,499000,3/9/17,40.71592633,-73.74708006,JAMAICA AVENUE,11428
13132,4,200-11 104TH AVENUE,11412,10000,3/9/17,40.70913804,-73.75836314,104TH AVENUE,11412
13158,4,105-15 191 STREET,11412,560000,3/9/17,40.70526393,-73.76573135,191 STREET,11412
13198,4,109-15 205TH   STREET,11412,460000,3/9/17,40.70800716,-73.7531733,205TH   STREET,11412
13381,4,219-70 STEWART ROAD,11427,725000,3/9/17,40.73243391,-73.74857976,STEWART ROAD,11427
14240,4,32-36 87TH STREET,11369,770000,3/9/17,40.75707539,-73.8811991,87TH STREET,11369
14418,4,37-16 94TH STREET,11372,895000,3/9/17,40.75021885,-73.87332167,94TH STREET,11372
15750,4,120 82ND AVENUE,11415,550000,3/9/17,40.7115569,-73.83111654,82ND AVENUE,11415
15769,4,125-27 METROPOLITAN AVENUE,11415,506666,3/9/17,40.70458808,-73.82568806,METROPOLITAN AVENUE,11415
16555,4,58-43 255TH   STREET,11362,1272812,3/9/17,40.76044714,-73.72466056,255TH   STREET,11362
17328,4,50-07 64TH   STREET,11377,700000,3/9/17,40.73677521,-73.90156528,64TH   STREET,11377
18697,4,84-01 107TH AVENUE,11417,24000,3/9/17,40.6777765,-73.85274349,107TH AVENUE,11417
18737,4,100-17 133RD AVENUE,11417,412000,3/9/17,40.67722062,-73.83741169,133RD AVENUE,11417
18782,4,107-13 SUTTER AVENUE,11417,509300,3/9/17,40.6766531,-73.83212425,SUTTER AVENUE,11417
19374,4,218-40 SAWYER AVENUE,11427,760000,3/9/17,40.73049249,-73.74692735,SAWYER AVENUE,11427
19479,4,104-03 216TH STREET,11429,390000,3/9/17,40.71199032,-73.74212799,216TH STREET,11429
20781,4,105-50 132ND STREET,11419,850000,3/9/17,40.68819312,-73.81316824,132ND STREET,11419
22100,4,14409 230 STREET,11413,645000,3/9/17,40.66270853,-73.74868037,230 STREET,11413
22128,4,243-12 MAYDA ROAD,11422,588000,3/9/17,40.65868993,-73.73993722,MAYDA ROAD,11422
22263,4,20 1ST STREET,11422,499000,3/9/17,40.63582126,-73.74158284,1ST STREET,11422
22563,4,122-05 SUTPHIN BOULEVARD,11434,315000,3/9/17,40.67649652,-73.79023595,SUTPHIN BOULEVARD,11434
22925,4,150-11 ARLINGTON TERRACE,11433,420000,3/9/17,40.69283993,-73.7984749,ARLINGTON TERRACE,11433
23037,4,109-18 175TH   STREET,11433,128500,3/9/17,40.69856215,-73.78013356,175TH   STREET,11433
24922,4,205-06 118TH AVENUE,11412,434200,3/9/17,40.69463411,-73.74662711,118TH AVENUE,11412
25456,4,145-46 4TH AVENUE,11357,1100000,3/9/17,40.7950086,-73.82396332,4TH AVENUE,11357
25882,4,12-54 150TH   STREET,11357,735000,3/9/17,40.7892816,-73.81427853,150TH   STREET,11357
25919,4,9414 PARK LANE SOUTH,11421,598000,3/9/17,40.69755073,-73.85128613,PARK LANE SOUTH,11421
25960,4,88-23 89TH STREET,11421,410000,3/9/17,40.69073688,-73.85454669,89TH STREET,11421
25999,4,80-62 89TH AVENUE,11421,335000,3/9/17,40.68879097,-73.85906546,89TH AVENUE,11421
26686,4,61-04 WOODSIDE AVENUE,11377,1600000,3/9/17,40.74461586,-73.90349887,WOODSIDE AVENUE,11377
1178,5,34 LAKELAND ROAD,10314,1150000,3/9/17,40.61626614,-74.11578401,LAKELAND ROAD,10314
1249,5,600 RICHMOND ROAD,10304,510000,3/9/17,40.61184153,-74.08790284,RICHMOND ROAD,10304
1527,5,4150 RICHMOND AVENUE,10312,450000,3/9/17,40.53715046,-74.15888373,RICHMOND AVENUE,10312
1732,5,26 BERRY AVENUE WEST,10312,472300,3/9/17,40.55992499,-74.17887218,BERRY AVENUE WEST,10312
1913,5,202 HULL AVENUE,10306,455000,3/9/17,40.58150651,-74.10066472,HULL AVENUE,10306
2195,5,185 SANDALWOOD DRIVE,10308,420000,3/9/17,40.56033266,-74.14473033,SANDALWOOD DRIVE,10308
3264,5,211 WESTWOOD AVENUE,10314,633450,3/9/17,40.60689887,-74.11777016,WESTWOOD AVENUE,10314
3554,5,2848 RICHMOND TERRACE,10303,302500,3/9/17,40.63655582,-74.15522913,RICHMOND TERRACE,10303
4299,5,305D TYSENS LANE,10306,452000,3/9/17,40.56888889,-74.12296543,TYSENS LANE,10306
5473,5,9 CORTLANDT STREET,10302,208633,3/9/17,40.63077506,-74.13116756,CORTLANDT STREET,10302
5512,5,29 RUMPLER COURT,10302,267800,3/9/17,40.62567567,-74.14233951,RUMPLER COURT,10302
6391,5,130 KREISCHER STREET,10309,400000,3/9/17,40.53622794,-74.23968416,KREISCHER STREET,10309
7115,5,11 NINO COURT,10307,926607,3/9/17,40.50592912,-74.23236917,NINO COURT,10307
7727,5,47 CAROLINE STREET,10310,512000,3/9/17,40.63298146,-74.11893307,CAROLINE STREET,10310
4192,1,56 BANK STREET,10014,7000000,3/10/17,40.7366882,-74.00394402,BANK STREET,10014
6196,1,4848 BROADWAY,10034,10350000,3/10/17,40.86621722,-73.92427043,BROADWAY,10034
18022,1,432 AUDUBON AVENUE,10033,911460,3/10/17,40.85231898,-73.93007703,AUDUBON AVENUE,10033
337,2,15 HARPER COURT,10466,382785,3/10/17,40.88466206,-73.83519739,HARPER COURT,10466
1255,2,1015 CASTLE HILL AVENUE,10472,700000,3/10/17,40.82809808,-73.85051739,CASTLE HILL AVENUE,10472
1929,2,1182 WOODYCREST AVENUE,10452,1550000,3/10/17,40.83648412,-73.92470903,WOODYCREST AVENUE,10452
2163,2,2182 DAVIDSON AVENUE,10453,438712,3/10/17,40.85717609,-73.90554792,DAVIDSON AVENUE,10453
2731,2,1613 LURTING AVENUE,10461,510000,3/10/17,40.84624242,-73.85189707,LURTING AVENUE,10461
3039,2,788 EAST 163RD STREET,10456,300000,3/10/17,40.82238185,-73.90278633,EAST 163RD STREET,10456
3145,2,1326 CHISHOLM STREET,10459,200000,3/10/17,40.83143303,-73.89548813,CHISHOLM STREET,10459
4127,2,2534 HONE AVE,10469,620000,3/10/17,40.86399674,-73.85749386,HONE AVE,10469
5090,2,2862 ROEBLING AVENUE,10461,440000,3/10/17,40.84256231,-73.83414876,ROEBLING AVENUE,10461
5377,2,156 STEPHENS AVENUE,10473,475000,3/10/17,40.80920912,-73.85281755,STEPHENS AVENUE,10473
5409,2,450 BEACH AVENUE,10473,650000,3/10/17,40.81428721,-73.86197883,BEACH AVENUE,10473
5814,2,537 ELLSWORTH AVENUE,10465,210000,3/10/17,40.82556303,-73.81526486,ELLSWORTH AVENUE,10465
6608,2,3540 WEBSTER AVENUE,10467,220000,3/10/17,40.88007702,-73.87071647,WEBSTER AVENUE,10467
6772,2,952 EAST 226TH STREET,10466,280000,3/10/17,40.88584647,-73.85249598,EAST 226TH STREET,10466
6795,2,1009 E. 228TH STREET,10466,630000,3/10/17,40.88716049,-73.84983848,E. 228TH STREET,10466
105,3,307 BAY 10TH   STREET,11228,990000,3/10/17,40.60467182,-74.01494901,BAY 10TH   STREET,11228
371,3,58 86TH   STREET,11209,1050000,3/10/17,40.62486539,-74.03817815,86TH   STREET,11209
402,3,60 92ND   STREET,11209,3350000,3/10/17,40.62049005,-74.03861872,92ND   STREET,11209
1257,3,802 LEXINGTON AVENUE,11221,1285000,3/10/17,40.6902236,-73.92675648,LEXINGTON AVENUE,11221
1474,3,314 CLIFTON PLACE,11216,2400000,3/10/17,40.68881785,-73.95200617,CLIFTON PLACE,11216
1641,3,835 WILLOUGHBY AVENUE,11206,1325000,3/10/17,40.6956906,-73.93492577,WILLOUGHBY AVENUE,11206
2682,3,1850 70TH STREET,11204,950000,3/10/17,40.61534977,-73.99203625,70TH STREET,11204
6334,3,83 DE SALES PLACE,11207,530000,3/10/17,40.6828402,-73.90435985,DE SALES PLACE,11207
7001,3,706 EAST 81ST   STREET,11236,700000,3/10/17,40.63714732,-73.9141572,EAST 81ST   STREET,11236
8580,3,2850 WEST 15TH   STREET,11224,425000,3/10/17,40.57788232,-73.98316346,WEST 15TH   STREET,11224
8897,3,1465 STERLING PLACE,11213,925000,3/10/17,40.67169013,-73.92994195,STERLING PLACE,11213
9783,3,3084 FULTON STREET,11208,640000,3/10/17,40.68082315,-73.88118351,FULTON STREET,11208
11195,3,369 EUCLID AVENUE,11208,407300,3/10/17,40.67891748,-73.87274326,EUCLID AVENUE,11208
11307,3,656 GEORGIA AVENUE,11207,500000,3/10/17,40.6604506,-73.89443323,GEORGIA AVENUE,11207
11323,3,755 VERMONT STREET,11207,495000,3/10/17,40.66114644,-73.89007807,VERMONT STREET,11207
11425,3,443 LIBERTY AVENUE,11207,633000,3/10/17,40.67504094,-73.89344757,LIBERTY AVENUE,11207
11522,3,560 LINCOLN AVENUE,11208,610950,3/10/17,40.67552722,-73.86746821,LINCOLN AVENUE,11208
12350,3,563 OCEAN AVENUE,11226,11500000,3/10/17,40.64892842,-73.96029813,OCEAN AVENUE,11226
12716,3,1068 RALPH AVENUE,11236,440000,3/10/17,40.64900404,-73.92075473,RALPH AVENUE,11236
12755,3,119 EAST 35TH STREET,11203,645000,3/10/17,40.65241606,-73.94462999,EAST 35TH STREET,11203
16472,3,1769 EAST 35TH   STREET,11234,485500,3/10/17,40.61303753,-73.93591399,EAST 35TH   STREET,11234
16524,3,3322 AVENUE R,11234,590000,3/10/17,40.61180265,-73.9364086,AVENUE R,11234
17686,3,422 CHAUNCEY STREET,11233,1576000,3/10/17,40.68178931,-73.91533641,CHAUNCEY STREET,11233
19073,3,140 ST JOHNS PLACE,11217,4030000,3/10/17,40.67703112,-73.97622004,ST JOHNS PLACE,11217
19778,3,262 13TH STREET,11215,2300000,3/10/17,40.66684719,-73.98899497,13TH STREET,11215
19780,3,294 13TH STREET,11215,1650000,3/10/17,40.66613888,-73.98753522,13TH STREET,11215
20748,3,2576 EAST 19TH   STREET,11235,850000,3/10/17,40.58866288,-73.95090801,EAST 19TH   STREET,11235
21495,3,699 VANDALIA AVENUE,11239,419666,3/10/17,40.65789097,-73.86896294,VANDALIA AVENUE,11239
21496,3,701 VANDALIA AVENUE,11239,419666,3/10/17,40.65791835,-73.86890162,VANDALIA AVENUE,11239
21498,3,705 VANDALIA AVENUE,11239,419666,3/10/17,40.6579731,-73.86877536,VANDALIA AVENUE,11239
21499,3,707 VANDALIA AVENUE,11239,419666,3/10/17,40.65799773,-73.86871044,VANDALIA AVENUE,11239
21504,3,717 VANDALIA AVENUE,11239,419666,3/10/17,40.65813186,-73.86839661,VANDALIA AVENUE,11239
24035,3,205 WYCKOFF AVENUE,11237,2225000,3/10/17,40.70250176,-73.91590158,WYCKOFF AVENUE,11237
143,4,69-06 BEACH CHANNEL DRIVE,11692,1029816,3/10/17,40.59295694,-73.79846668,BEACH CHANNEL DRIVE,11692
1663,4,216-11 43RD   AVENUE,11361,975000,3/10/17,40.76242882,-73.76558443,43RD   AVENUE,11361
1669,4,42-19 219TH   STREET,11361,1067000,3/10/17,40.7628301,-73.76316801,219TH   STREET,11361
2769,4,512 BEACH 127,11694,426000,3/10/17,40.58075065,-73.84839259,BEACH 127,11694
5573,4,51-87 MANILLA STREET,11373,1250000,3/10/17,40.73490039,-73.88374283,MANILLA STREET,11373
6053,4,3-05 SEAGIRT AVENUE,11691,785000,3/10/17,40.5957834,-73.73942245,SEAGIRT AVENUE,11691
6071,4,14-40 EGGERT PLACE,11691,299000,3/10/17,40.60991075,-73.75817846,EGGERT PLACE,11691
6865,4,45-06 PARSONS BLVD,11355,1350000,3/10/17,40.75537531,-73.81570134,PARSONS BLVD,11355
7223,4,56-35 187 STREET,11365,868000,3/10/17,40.74303474,-73.78845663,187 STREET,11365
7306,4,148-37 58TH   ROAD,11355,330000,3/10/17,40.74304575,-73.81908441,58TH   ROAD,11355
10040,4,77-01 171ST   STREET,11366,995000,3/10/17,40.7250292,-73.79767403,171ST   STREET,11366
10735,4,68-20 HARROW STREET,11375,939000,3/10/17,40.7171296,-73.85377483,HARROW STREET,11375
10820,4,187 PURITAN AVENUE,11375,1988000,3/10/17,40.71212415,-73.8420663,PURITAN AVENUE,11375
12460,4,60-62 80TH AVENUE,11385,625000,3/10/17,40.69516279,-73.89336132,80TH AVENUE,11385
13696,4,96-15 160 AVE,11414,540000,3/10/17,40.65821113,-73.83608482,160 AVE,11414
15255,4,90-22 176TH   STREET,11432,845000,3/10/17,40.70939452,-73.78528465,176TH   STREET,11432
15458,4,45 WEST 11TH   ROAD,11693,331065,3/10/17,40.60549553,-73.82192767,WEST 11TH   ROAD,11693
15584,4,84-35 KENDRICK PLACE,11432,995000,3/10/17,40.71636844,-73.79095819,KENDRICK PLACE,11432
16347,4,225-28 MENTONE AVENUE,11413,300000,3/10/17,40.66837266,-73.74943044,MENTONE AVENUE,11413
16390,4,220-20 134TH ROAD,11413,550000,3/10/17,40.67775947,-73.74926538,134TH ROAD,11413
17167,4,30-10/12 41ST AVENUE,11101,27050000,3/10/17,,,,
17684,4,56-26 56TH   DRIVE,11378,10000000,3/10/17,40.72402724,-73.91360153,56TH   DRIVE,11378
17754,4,58-09 80TH   STREET,11379,720000,3/10/17,40.72692066,-73.88035449,80TH   STREET,11379
18268,4,61-11 CLOVERDALE BOULEVARD,11364,910000,3/10/17,40.74995273,-73.75064666,CLOVERDALE BOULEVARD,11364
18944,4,106-26 77TH STREET,11417,985000,3/10/17,40.6772314,-73.86023274,77TH STREET,11417
19646,4,215-15 JAMAICA AVENUE,11428,530000,3/10/17,40.71746756,-73.74031753,JAMAICA AVENUE,11428
19985,4,67-23 DARTMOUTH STREET,11375,1300000,3/10/17,40.72165048,-73.85615677,DARTMOUTH STREET,11375
20579,4,104-55 89 AVENUE,11418,660000,3/10/17,40.69433349,-73.84075613,89 AVENUE,11418
21295,4,17-39 STARR STREET,11385,795000,3/10/17,40.70918501,-73.91937747,STARR STREET,11385
21904,4,246-07 135TH   ROAD,11422,361000,3/10/17,40.66997714,-73.72949683,135TH   ROAD,11422
22484,4,114-35 155TH STREET,11434,285000,3/10/17,40.68620103,-73.79117536,155TH STREET,11434
22718,4,117-30 143RD STREET,11436,548000,3/10/17,40.67816565,-73.79807579,143RD STREET,11436
23911,4,149-34 114TH   PLACE,11420,87500,3/10/17,40.66861921,-73.82662918,114TH   PLACE,11420
25468,4,8-07 WHITESTONE EXPRESSWA,11357,790000,3/10/17,40.79209721,-73.82267812,WHITESTONE EXPRESSWA,11357
25503,4,2-15 149TH   STREET,11357,1345000,3/10/17,40.79865948,-73.82065248,149TH   STREET,11357
25639,4,163-60 19TH   AVENUE,11357,750000,3/10/17,40.78049021,-73.7979677,19TH   AVENUE,11357
25934,4,88-16 78TH STREET,11421,425000,3/10/17,40.68934258,-73.8635464,78TH STREET,11421
26134,4,78-29 88TH   AVENUE,11421,430000,3/10/17,40.69017814,-73.86220689,88TH   AVENUE,11421
215,5,361 WOODROW ROAD,10312,560000,3/10/17,40.55629322,-74.18260151,WOODROW ROAD,10312
500,5,1070 TOMPKINS AVENUE,10305,595000,3/10/17,40.60050268,-74.06294684,TOMPKINS AVENUE,10305
1232,5,57 ROFF STREET,10304,429000,3/10/17,40.61674907,-74.08444062,ROFF STREET,10304
1653,5,645 WILSON AVENUE,10312,470000,3/10/17,40.54506596,-74.17257531,WILSON AVENUE,10312
1683,5,10 CHALLENGER DRIVE,10312,381097,3/10/17,40.56106528,-74.17271381,CHALLENGER DRIVE,10312
2639,5,290 RIDGEWOOD AVENUE,10312,574500,3/10/17,40.55457702,-74.16491685,RIDGEWOOD AVENUE,10312
3153,5,432 STAFFORD AVENUE,10312,715000,3/10/17,40.5436211,-74.19226355,STAFFORD AVENUE,10312
3485,5,92 CONFEDERATION PLACE,10303,309000,3/10/17,40.62927325,-74.15970108,CONFEDERATION PLACE,10303
3866,5,359 BUEL AVENUE,10305,647000,3/10/17,40.58417728,-74.09068179,BUEL AVENUE,10305
4070,5,146 WESTERVELT AVENUE,10301,160000,3/10/17,40.64407857,-74.08494366,WESTERVELT AVENUE,10301
4235,5,64 BACHE AVENUE,10306,524000,3/10/17,40.5738504,-74.11336352,BACHE AVENUE,10306
4350,5,48 BEHAN COURT,10306,581000,3/10/17,40.57042752,-74.12151408,BEHAN COURT,10306
4351,5,48 BEHAN COURT,10306,581000,3/10/17,40.57042752,-74.12151408,BEHAN COURT,10306
4410,5,23 ROMA AVENUE,10306,389000,3/10/17,40.56518854,-74.1007697,ROMA AVENUE,10306
5354,5,176 WOODVALE AVENUE,10309,950000,3/10/17,40.51999612,-74.2096866,WOODVALE AVENUE,10309
5514,5,68 PORT RICHMOND AVENUE,10302,315000,3/10/17,40.63934258,-74.1326617,PORT RICHMOND AVENUE,10302
5833,5,91 FOSTER ROAD,10309,615000,3/10/17,40.52940516,-74.20215828,FOSTER ROAD,10309
5975,5,329 LIGHTHOUSE AVENUE,10306,1020800,3/10/17,40.57658143,-74.1384515,LIGHTHOUSE AVENUE,10306
6182,5,397 TOMPKINS AVENUE,10305,830000,3/10/17,40.61574927,-74.07345716,TOMPKINS AVENUE,10305
6912,5,48 BURGUNDY LOOP,10304,430950,3/10/17,40.61545112,-74.07610062,BURGUNDY LOOP,10304
7388,5,95 ALBERTA AVENUE,10314,559936,3/10/17,40.58927728,-74.18957942,ALBERTA AVENUE,10314
7802,5,145 GARRISON AVENUE,10314,360000,3/10/17,40.61999688,-74.13536447,GARRISON AVENUE,10314
14086,3,401 ADELPHI STREET,11238,10000,3/11/17,40.68533809,-73.96999731,ADELPHI STREET,11238
1688,5,19 FUTURITY PLACE,10312,417000,3/11/17,40.56269869,-74.17616592,FUTURITY PLACE,10312
146,2,2960 MICKLE AVENUE,10469,357000,3/13/17,40.86969824,-73.84125456,MICKLE AVENUE,10469
224,2,1320 NEEDHAM AVENUE,10469,334000,3/13/17,40.8780232,-73.85179735,NEEDHAM AVENUE,10469
638,2,2710 MORRIS AVENUE,10468,11118000,3/13/17,40.86796484,-73.89523186,MORRIS AVENUE,10468
922,2,1234 ARNOW AVENUE,10469,350000,3/13/17,40.86734565,-73.85127158,ARNOW AVENUE,10469
1015,2,3301 BARKER AVENUE,10467,280000,3/13/17,40.87337867,-73.86956881,BARKER AVENUE,10467
1367,2,630 MINNIEFORD AVE,10464,410000,3/13/17,40.85528345,-73.78997936,MINNIEFORD AVE,10464
1669,2,800 ELSMERE PLACE,10460,610000,3/13/17,40.84295966,-73.88838979,ELSMERE PLACE,10460
1730,2,2025 DALY AVENUE,10460,519307,3/13/17,40.84331114,-73.88301123,DALY AVENUE,10460
3217,2,579 EAST 168TH STREET,10456,25000,3/13/17,40.83064716,-73.90394142,EAST 168TH STREET,10456
3396,2,265 ALEXANDER AVENUE,10454,519307,3/13/17,40.81059346,-73.9251104,ALEXANDER AVENUE,10454
3542,2,230 EAST 173RD STREET,10457,4700000,3/13/17,40.84357281,-73.90830321,EAST 173RD STREET,10457
3621,2,1557 WHITE PLAINS ROAD,10462,700000,3/13/17,40.83951375,-73.86415273,WHITE PLAINS ROAD,10462
4391,2,3135 ARLINGTON AVE,10463,1130000,3/13/17,40.88393989,-73.91286572,ARLINGTON AVE,10463
5899,2,437 QUINCY AVE,10465,595204,3/13/17,40.82049524,-73.82158359,QUINCY AVE,10465
5968,2,539 ELLSWORTH,10465,366054,3/13/17,40.82562378,-73.81549594,ELLSWORTH,10465
6547,2,855 EAST 218 STREET,10467,173250,3/13/17,40.88153351,-73.85823378,EAST 218 STREET,10467
1078,3,182 BAY RIDGE AVENUE,11220,870000,3/13/17,40.6365827,-74.02951238,BAY RIDGE AVENUE,11220
1304,3,932 PUTNAM AVE,11221,53000,3/13/17,40.68670898,-73.92472671,PUTNAM AVE,11221
1305,3,932 PUTNAM AVENUE,11221,27000,3/13/17,40.68670898,-73.92472671,PUTNAM AVENUE,11221
1319,3,697 HANCOCK STREET,11233,1075000,3/13/17,40.68538761,-73.92723053,HANCOCK STREET,11233
3132,3,1444 EAST 73RD STREET,11234,719000,3/13/17,40.62293614,-73.90877204,EAST 73RD STREET,11234
3135,3,2014 EAST 71ST   STREET,11234,590000,3/13/17,40.62100958,-73.90913849,EAST 71ST   STREET,11234
3829,3,6216 18TH   AVENUE,11204,940000,3/13/17,40.62065795,-73.98899899,18TH   AVENUE,11204
5917,3,622 CHESTER STREET,11212,25000,3/13/17,40.65621377,-73.90855354,CHESTER STREET,11212
5963,3,249 55 STREET,11220,750000,3/13/17,40.64569222,-74.01838514,55 STREET,11220
6522,3,245 TROUTMAN,11237,1735000,3/13/17,40.70298676,-73.92673885,TROUTMAN,11237
7030,3,10 PAERDEGAT 3RD STREET,11236,744000,3/13/17,40.63138914,-73.91105543,PAERDEGAT 3RD STREET,11236
7062,3,1235 EAST 85 STREET,11236,570000,3/13/17,40.6323928,-73.90311352,EAST 85 STREET,11236
7182,3,1073 EAST 98TH STREET,11236,985000,3/13/17,40.64535706,-73.9006263,EAST 98TH STREET,11236
9122,3,370 MONTGOMERY STREET,11225,2100000,3/13/17,40.66522123,-73.95248453,MONTGOMERY STREET,11225
9671,3,194 PINE STREET,11208,550000,3/13/17,40.68188206,-73.87293951,PINE STREET,11208
11002,3,292 VERMONT STREET,11207,320000,3/13/17,40.67258793,-73.89434552,VERMONT STREET,11207
11165,3,366 MONTAUK AVENUE,11208,442500,3/13/17,40.66940329,-73.87706194,MONTAUK AVENUE,11208
11849,3,2825 SNYDER AVENUE,11226,700000,3/13/17,40.64912769,-73.95038423,SNYDER AVENUE,11226
12815,3,409A EAST 35TH   STREET,11203,530000,3/13/17,40.64501024,-73.94382895,EAST 35TH   STREET,11203
13264,3,250 LEFFERTS AVENUE,11225,1299000,3/13/17,40.66195236,-73.95289776,LEFFERTS AVENUE,11225
13514,3,454 EAST NEW YORK AVENUE,11225,850000,3/13/17,40.66151912,-73.94755639,EAST NEW YORK AVENUE,11225
13829,3,1474 EAST 51ST STREET,11234,492000,3/13/17,40.62456843,-73.92675288,EAST 51ST STREET,11234
13845,3,1596 EAST 46TH   STREET,11234,415000,3/13/17,40.62167277,-73.93135609,EAST 46TH   STREET,11234
13952,3,4905 AVENUE M,11234,525000,3/13/17,40.6215334,-73.9278873,AVENUE M,11234
14670,3,1552 WEST 6TH   STREET,11204,300000,3/13/17,40.6093153,-73.9802923,WEST 6TH   STREET,11204
14710,3,1754 WEST 7TH   STREET,11223,1015000,3/13/17,40.60449269,-73.98026131,WEST 7TH   STREET,11223
15964,3,1857 EAST 24TH STREET,11229,989000,3/13/17,40.60537209,-73.94835318,EAST 24TH STREET,11229
20346,3,149 DWIGHT STREET,11231,2000000,3/13/17,40.67444202,-74.01060251,DWIGHT STREET,11231
20547,3,12 MARGARET COURT,11235,493000,3/13/17,40.58882177,-73.95699625,MARGARET COURT,11235
20825,3,1814 AVENUE V,11229,1530000,3/13/17,40.59684586,-73.95264482,AVENUE V,11229
21954,3,349 58TH   STREET,11220,1625000,3/13/17,40.64267577,-74.01792668,58TH   STREET,11220
47,4,69-30 GOUVERNEUR AVENUE,11692,236668,3/13/17,40.59356324,-73.79986193,GOUVERNEUR AVENUE,11692
698,4,28-33 48TH   STREET,11103,1570000,3/13/17,40.76154344,-73.90773029,48TH   STREET,11103
1811,4,58-08 206TH   STREET,11364,718000,3/13/17,40.74668308,-73.77150805,206TH   STREET,11364
2780,4,182 BEACH 128 STREET,11694,800000,3/13/17,40.57577187,-73.84655002,BEACH 128 STREET,11694
3385,4,115-59 223RD   STREET,11411,525000,3/13/17,40.69773516,-73.73540681,223RD   STREET,11411
3747,4,11-31 129TH STREET,11356,1210000,3/13/17,40.78698567,-73.83893478,129TH STREET,11356
3805,4,20-27 121ST   STREET,11356,688000,3/13/17,40.78087816,-73.84664064,121ST   STREET,11356
3828,4,23-17 123RD STREET,11356,988000,3/13/17,40.77803236,-73.84496101,123RD STREET,11356
4124,4,105-16 34 AVE,11368,250000,3/13/17,40.75580875,-73.86273166,34 AVE,11368
4766,4,62-04 MARATHON PARKWAY,11362,950000,3/13/17,40.75605844,-73.72936023,MARATHON PARKWAY,11362
5454,4,86-17 59TH   AVENUE,11373,1100000,3/13/17,40.73141549,-73.8741873,59TH   AVENUE,11373
7818,4,196-26 42ND   ROAD,11358,990000,3/13/17,40.75872782,-73.78472134,42ND   ROAD,11358
9393,4,36-28A UNION STREET,11354,2600000,3/13/17,40.76289581,-73.82805154,UNION STREET,11354
9833,4,144-31 72ND   ROAD,11367,675000,3/13/17,40.7265545,-73.82037029,72ND   ROAD,11367
10662,4,108-56 66 AVENUE,11375,222500,3/13/17,40.73066506,-73.84615004,66 AVENUE,11375
11911,4,76-40 263RD STREET,11004,925000,3/13/17,40.74853003,-73.71036726,263RD STREET,11004
12678,4,316 BEACH 92ND STREET,11693,345000,3/13/17,40.58769716,-73.81603088,BEACH 92ND STREET,11693
15666,4,150-37 COOLIDGE AVENUE,11432,675000,3/13/17,40.71523014,-73.80877454,COOLIDGE AVENUE,11432
16122,4,226-40 129TH AVENUE,11413,209100,3/13/17,40.68276539,-73.73912943,129TH AVENUE,11413
16384,4,222-30 143RD AVENUE,11413,705000,3/13/17,40.66717101,-73.75350465,143RD AVENUE,11413
17436,4,54-07 65TH   PLACE,11378,1025000,3/13/17,40.72875636,-73.89992826,65TH   PLACE,11378
19232,4,8062 232 STREET,11427,240000,3/13/17,40.73547329,-73.73912514,232 STREET,11427
19504,4,111-11 212 STREET,11429,410000,3/13/17,40.70670896,-73.7444063,212 STREET,11429
19598,4,221-43 114TH   AVENUE,11411,180000,3/13/17,40.70199601,-73.7346253,114TH   AVENUE,11411
19662,4,93-43 220TH   STREET,11428,725000,3/13/17,40.72154809,-73.73508138,220TH   STREET,11428
20813,4,102-43 JAMAICA AVENUE,11418,565000,3/13/17,40.6954438,-73.84380073,JAMAICA AVENUE,11418
21882,4,240-22 129TH ROAD,11422,559000,3/13/17,40.67888018,-73.7278888,129TH ROAD,11422
21943,4,145-81 224TH STREET,11413,308000,3/13/17,40.66105252,-73.75591335,224TH STREET,11413
22689,4,114-14 145TH STREET,11436,211355,3/13/17,40.68434584,-73.79904141,145TH STREET,11436
23093,4,110-27 156TH   STREET,11433,285000,3/13/17,40.69065131,-73.79324566,156TH   STREET,11433
23180,4,108-56 154TH   STREET,11433,599500,3/13/17,40.69249381,-73.79675585,154TH   STREET,11433
24026,4,177-27 TROUTVILLE ROAD,11434,379900,3/13/17,40.68405759,-73.76699209,TROUTVILLE ROAD,11434
24246,4,178-41 145TH AVENUE,11434,168000,3/13/17,40.66614262,-73.76576061,145TH AVENUE,11434
24273,4,146-39 183RD ST,11413,380000,3/13/17,40.66135103,-73.76347424,183RD ST,11413
24953,4,186-29 MANGIN AVENUE,11412,250000,3/13/17,40.69785003,-73.7683179,MANGIN AVENUE,11412
25910,4,86-36 89TH STREET,11421,455000,3/13/17,40.69332429,-73.85600872,89TH STREET,11421
